permco,year,company,industry,roa,csrsustainabilityreportingscore,csrsustainabilityexternalauditor
21366,2018,PIONEER NATURAL RESOURCES CO; PARKER & PARSLEY PETROLEUM CO; PARKER & PARSLEY DEVELOPMENT PAR,Mining,0.054627716,0.890536488,0
32191,2018,UNITED RENTALS INC,Services,0.060442288,0.890536488,0
21332,2018,ONEOK INC NEW; ONEOK INC; OKLAHOMA NAT GAS CO,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.063170458,0.890536488,0
30975,2018,DAVITA INC; DAVITA HEALTHCARE PARTNERS INC; TOTAL RENAL CARE HLDGS INC,Services,0.008340759,0.890536488,0
35222,2018,DEVON ENERGY CORP NEW,Mining,0.156598181,0.890536488,0
20238,2017,AVERY DENNISON CORP; AVERY INTERNATIONAL CORP; AVERY PRODUCTS CORP,Manufacturing,0.054857988,,0
12108,2015,JABIL INC; JABIL CIRCUIT INC,Manufacturing,0.029575432,,0
20523,2015,CORNING INC; CORNING GLASS WORKS,Manufacturing,0.046905104,0.861708666,0
45695,2018,MOSAIC CO NEW; MOSAIC CO,Manufacturing,0.02336077,0.890536488,1
20523,2013,CORNING INC; CORNING GLASS WORKS,Manufacturing,0.068860173,,0
38419,2018,EQUINIX INC,"Finance, Insurance, And Real Estate",0.018047198,0.890536488,0
21286,2018,NEWMONT CORP; NEWMONT GOLDCORP CORP; NEWMONT MINING CORP,Mining,0.016461501,0.890536488,1
20662,2018,E Q T CORP; EQUITABLE RESOURCES INC; EQUITABLE GAS CO,Mining,-0.108321545,0.890536488,0
20064,2018,HESS CORP; AMERADA HESS CORP; HESS OIL & CHEM CORP,Mining,-0.013157281,0.890536488,1
21158,2018,MARSH & MCLENNAN COS INC; MARLENNAN CORP; MARSH & MCLENNAN INC,"Finance, Insurance, And Real Estate",0.076466772,0.890536488,0
20204,2018,A P A CORP; APACHE CORP,Mining,0.001853396,0.890536488,0
54222,2018,DIAMONDBACK ENERGY INC,Mining,0.039159301,0.890536488,0
16454,2018,BOOKING HOLDINGS INC; PRICELINE GROUP INC; PRICELINE COM INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.176224269,0.890536488,0
30005,2018,MARRIOTT INTERNATIONAL INC NEW,Services,0.080477718,0.890536488,1
45684,2015,DIGITAL REALTY TRUST INC,"Finance, Insurance, And Real Estate",0.025908836,,0
1367,2018,OMNICOM GROUP INC; DOYLE DANE BERNBACH GROUP INC; DOYLE DANE BERNBACH INTL INC; DOYLE DANE BERNBACH INC,Services,0.053881464,0.890536488,0
29940,2015,EQUITY RESIDENTIAL; EQUITY RESIDENTIAL PROPERTIES TR,"Finance, Insurance, And Real Estate",0.037574283,0.861708666,0
9440,2019,FASTENAL CO,Wholesale Trade,,,0
11112,2018,BIOGEN INC; BIOGEN IDEC INC; I D E C PHARMACEUTICALS CORP,Manufacturing,0.17520335,0.890536488,0
20950,2018,HUMANA INC; EXTENDICARE INC,"Finance, Insurance, And Real Estate",0.066225947,0.890536488,1
20596,2019,DOVER CORP,Manufacturing,0.078195951,,0
4620,2018,TYSON FOODS INC,Manufacturing,0.103885396,0.890536488,0
3487,2016,PACCAR INC,Manufacturing,0.02527751,,0
34770,2018,AMERICAN TOWER CORP NEW; AMERICAN TOWER CORP; AMERICAN TOWER SYSTEMS CORP,"Finance, Insurance, And Real Estate",0.037454863,0.890536488,0
20331,2018,BRISTOL MYERS SQUIBB CO; BRISTOL MYERS CO,Manufacturing,0.14062768,0.890536488,1
20235,2018,AUTOMATIC DATA PROCESSING INC,Services,0.043700642,0.890536488,0
13650,2018,CENCORA INC; AMERISOURCEBERGEN CORP; AMERISOURCE HEALTH CORP,Wholesale Trade,0.044024745,0.890536488,1
44893,2018,ASSURANT INC,"Finance, Insurance, And Real Estate",0.006108646,0.890536488,0
20763,2018,FREEPORT MCMORAN INC; FREEPORT MCMORAN COPPER & GOLD,Mining,0.061635399,0.890536488,1
21923,2018,WILLIAMS COS; WILLIAMS BROTHERS CO,"Transportation, Communications, Electric, Gas, And Sanitary Services",-0.003421482,0.890536488,0
21810,2018,UNION PACIFIC CORP,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.100867331,0.890536488,0
30521,2018,MCKESSON H B O C INC; MCKESSON CORP NEW,Wholesale Trade,0.000569781,0.890536488,0
20569,2018,DELTA AIR LINES INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.065293864,0.890536488,1
20010,2018,AMERICAN AIRLINES GROUP INC; A M R CORP DEL; AMERICAN AIRLS INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.023308022,0.890536488,1
21881,2018,WALGREENS BOOTS ALLIANCE INC; WALGREEN CO,Retail Trade,0.073747872,0.890536488,0
52983,2018,VISA INC,"Finance, Insurance, And Real Estate",0.148804623,0.890536488,0
42273,2018,ELEVANCE HEALTH INC; ANTHEM INC; WELLPOINT INC,"Finance, Insurance, And Real Estate",0.052395523,0.890536488,0
45684,2016,DIGITAL REALTY TRUST INC,"Finance, Insurance, And Real Estate",0.034954606,,0
53667,2018,KINDER MORGAN INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.020401694,0.890536488,0
29940,2016,EQUITY RESIDENTIAL; EQUITY RESIDENTIAL PROPERTIES TR,"Finance, Insurance, And Real Estate",0.207309328,0.896529563,0
21188,2018,MERCK & CO INC NEW; MERCK & CO INC,Manufacturing,0.075268947,0.890536488,1
45684,2014,DIGITAL REALTY TRUST INC,"Finance, Insurance, And Real Estate",0.021012652,,0
20357,2018,CIGNA GROUP; CIGNA CORP NEW; CIGNA CORP; C I G N A CORP,"Finance, Insurance, And Real Estate",0.017209873,0.890536488,1
29940,2014,EQUITY RESIDENTIAL; EQUITY RESIDENTIAL PROPERTIES TR,"Finance, Insurance, And Real Estate",0.027507238,0.791197544,0
21376,2018,P P L CORP; P P & L RESOURCES INC; PENNSYLVANIA POWER & LIGHT CO,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.042100654,0.890536488,0
21055,2018,KIMBERLY CLARK CORP,Manufacturing,0.097120816,0.890536488,1
46282,2018,NASDAQ INC; NASDAQ O M X GROUP INC; NASDAQ STOCK MARKET INC,"Finance, Insurance, And Real Estate",0.029171975,0.890536488,0
11300,2018,GILEAD SCIENCES INC,Manufacturing,0.085669415,0.890536488,0
216,2018,AMGEN INC,Manufacturing,0.126385208,0.890536488,1
21394,2018,PFIZER INC; PFIZER CHAS & CO INC,Manufacturing,0.069958977,0.890536488,0
21876,2015,VULCAN MATERIALS CO; VULCAN DETINNING CO,Mining,0.026642593,,0
50184,2018,CHIPOTLE MEXICAN GRILL INC,Retail Trade,0.077930522,0.890536488,0
32009,2014,RALPH LAUREN CORP; POLO RALPH LAUREN CORP,Manufacturing,0.114968883,,0
30011,2018,REGENCY CENTERS CORP; REGENCY REALTY CORP,"Finance, Insurance, And Real Estate",0.022762419,0.890536488,0
3194,2014,NIKE INC,Manufacturing,0.151527778,,0
30421,2018,ESSEX PROPERTY TRUST INC,"Finance, Insurance, And Real Estate",0.031505631,0.890536488,0
2801,2022,MCCORMICK & CO INC,Manufacturing,0.051962301,,0
31991,2018,BOSTON PROPERTIES INC,"Finance, Insurance, And Real Estate",0.028773365,0.890536488,1
30086,2018,SIMON PROPERTY GROUP INC NEW; SIMON DEBARTOLO GROUP INC; SIMON PROPERTY GROUP INC,"Finance, Insurance, And Real Estate",0.079516401,0.890536488,1
20906,2018,HERSHEY CO; HERSHEY FOODS CORP; HERSHEY CHOCOLATE CORP,Manufacturing,0.152870173,0.890536488,0
20932,2018,HORMEL FOODS CORP; HORMEL GEORGE A & CO,Manufacturing,0.124306522,0.890536488,0
21629,2018,SMUCKER J M CO,Manufacturing,0.030781567,0.890536488,1
21041,2018,KELLANOVA; KELLOGG CO,Manufacturing,0.075140607,0.890536488,1
20495,2018,CONAGRA BRANDS INC; CONAGRA INC,Manufacturing,0.030535073,0.890536488,1
20798,2018,GENERAL MILLS INC,Manufacturing,0.058207577,0.890536488,1
3275,2018,NORTHERN TRUST CORP; NORTRUST CORP,"Finance, Insurance, And Real Estate",0.011771958,0.890536488,1
20681,2018,F M C CORP; FOOD MACHY & CHEM CORP; FOOD MACHY CORP,Manufacturing,0.050339372,0.890536488,1
47183,2018,C F INDUSTRIES HOLDINGS INC,Manufacturing,0.022904984,0.890536488,0
9440,2020,FASTENAL CO,Wholesale Trade,,,0
1467,2018,ECOLAB INC; ECONOMICS LAB INC,Manufacturing,0.071189818,0.890536488,1
20939,2018,CENTERPOINT ENERGY INC; RELIANT ENERGY INC TX; HOUSTON INDUSTRIES INC; HOUSTON LIGHTING & POWER CO,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.013625088,0.890536488,0
1261,2018,COMERICA INC; DETROITBANK CORP; DETROIT BANK & TRUST CO,"Finance, Insurance, And Real Estate",0.017439069,0.890536488,1
21322,2018,OCCIDENTAL PETROLEUM CORP,Mining,0.094198933,0.890536488,0
21876,2014,VULCAN MATERIALS CO; VULCAN DETINNING CO,Mining,0.025418692,,0
21401,2018,CONOCOPHILLIPS; PHILLIPS PETROLEUM CO,Mining,0.08941126,0.890536488,1
53810,2018,MARATHON PETROLEUM CORP,Manufacturing,0.029911771,0.890536488,0
211,2018,ADVANCED MICRO DEVICES INC,Manufacturing,0.073968393,0.890536488,0
37176,2018,ON SEMICONDUCTOR CORP; SCG HOLDING CORP ON SEMICONDUCTO,Manufacturing,0.082687543,0.890536488,0
16382,2018,NVIDIA CORP,Manufacturing,0.311540776,0.890536488,1
11253,2018,QUALCOMM INC,Manufacturing,-0.148809888,0.890536488,0
21179,2018,S & P GLOBAL INC; MCGRAW HILL FINANCIAL INC; MCGRAW HILL COS INC; MCGRAW HILL INC; MCGRAW HILL PUBLISHING INC,Services,0.207020512,0.890536488,1
20463,2018,CLOROX CO,Manufacturing,0.162648221,0.890536488,1
9440,2021,FASTENAL CO,Wholesale Trade,,,0
1103,2018,CHURCH & DWIGHT INC,Manufacturing,0.093686153,0.890536488,1
20543,2018,CUMMINS INC; CUMMINS ENGINE INC,Manufacturing,0.1123177,0.890536488,1
20077,2021,AMERICAN ELECTRIC POWER CO INC; AMERICAN GAS & ELECTRIC CO,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.028380711,0.781484691,0
9804,2018,WASTE MANAGEMENT INC DEL; U S A WASTE SERVICES INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",,0.890536488,1
21244,2018,NISOURCE INC; N I P S C O INDUSTRIES INC; NORTHERN INDIANA PUBLIC SVC CO,"Transportation, Communications, Electric, Gas, And Sanitary Services",-0.002320675,0.890536488,1
20077,2018,AMERICAN ELECTRIC POWER CO INC; AMERICAN GAS & ELECTRIC CO,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.027961071,0.890536488,0
4879,2018,WESTERN DIGITAL CORP,Manufacturing,0.023088763,0.890536488,1
20908,2018,H P INC; HEWLETT PACKARD CO,Manufacturing,0.153861706,0.890536488,1
55421,2018,HEWLETT PACKARD ENTERPRISE CO,Manufacturing,0.034382715,0.890536488,1
20592,2013,DOMINION ENERGY INC; DOMINION RESOURCES INC VA NEW; DOMINION RESOURCES INC VA,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.03387496,0.79396728,0
20408,2018,CATERPILLAR INC; CATERPILLAR TRACTOR INC,Manufacturing,0.078296756,0.890536488,1
21230,2018,MOTOROLA SOLUTIONS INC; MOTOROLA INC; GALVIN MANUFACTURING CO,Manufacturing,0.102667659,0.890536488,1
10486,2018,CISCO SYSTEMS INC,Manufacturing,0.001011178,0.890536488,1
21396,2018,EXELON CORP; P E C O ENERGY CO; PHILADELPHIA ELECTRIC CO,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.016796751,0.890536488,1
13753,2018,RESMED INC,Manufacturing,0.103001283,0.890536488,0
31208,2018,WATERS CORP,Manufacturing,0.159304034,0.890536488,0
12011,2018,INTUIT INC,Services,0.233874083,0.890536488,0
36364,2018,AGILENT TECHNOLOGIES INC,Manufacturing,0.03699801,0.890536488,1
32009,2015,RALPH LAUREN CORP; POLO RALPH LAUREN CORP,Manufacturing,0.063737325,,0
20277,2018,BAXTER INTERNATIONAL INC; BAXTER TRAVENOL LABS INC; BAXTER LABS INC,Manufacturing,0.103829678,0.890536488,1
4181,2018,SOUTHWEST AIRLINES CO,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.09392981,0.890536488,0
21294,2018,NORFOLK SOUTHERN CORP,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.073567151,0.890536488,1
45684,2013,DIGITAL REALTY TRUST INC,"Finance, Insurance, And Real Estate",0.03246916,,0
20370,2018,C S X CORP,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.090092298,0.890536488,0
29940,2013,EQUITY RESIDENTIAL; EQUITY RESIDENTIAL PROPERTIES TR,"Finance, Insurance, And Real Estate",0.080168578,,0
21793,2018,UNITED AIRLINES HOLDINGS INC; UNITED CONTINENTAL HOLDINGS INC; U A L CORP,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.047530809,0.890536488,0
36383,2018,UNITED PARCEL SERVICE INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.095789347,0.890536488,1
9804,2017,WASTE MANAGEMENT INC DEL; U S A WASTE SERVICES INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",,0.907998627,1
20284,2018,BECTON DICKINSON & CO,Manufacturing,0.005769516,0.890536488,0
1685,2018,FEDEX CORP; F D X CORP; FEDERAL EXPRESS CORP,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.009925923,0.890536488,0
4557,2018,THERMO FISHER SCIENTIFIC INC; THERMO ELECTRON CORP,Manufacturing,0.05224783,0.890536488,0
20017,2018,ABBOTT LABORATORIES; ABBOTT LABS,Manufacturing,0.035252259,0.890536488,1
21185,2018,C V S HEALTH CORP; C V S CAREMARK CORP; C V S CORP; MELVILLE CORP; MELVILLE SHOE CORP,Services,-0.003023578,0.890536488,1
9440,2022,FASTENAL CO,Wholesale Trade,,0.764269726,0
21640,2018,SOUTHERN CO; COMMONWEALTH & SOUTHERN CORP,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.019176489,0.890536488,0
2709,2018,LOWES COMPANIES INC,Retail Trade,0.067056914,0.890536488,1
21458,2018,PUBLIC SERVICE ENTERPRISE GP INC; PUBLIC SERVICE ELECTRIC & GAS CO,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.03172572,0.890536488,0
1620,2018,REGIONS FINANCIAL CORP NEW; REGIONS FINANCIAL CORP; FIRST ALABAMA BANCSHARES INC,"Finance, Insurance, And Real Estate",0.013994972,0.890536488,0
2535,2018,KEYCORP NEW; KEYCORP; KEY BANKS INC; FIRST COML BKS INC,"Finance, Insurance, And Real Estate",0.013365518,0.890536488,0
30513,2018,CAPITAL ONE FINANCIAL CORP,"Finance, Insurance, And Real Estate",0.016146004,0.890536488,1
3685,2018,P N C FINANCIAL SERVICES GRP INC; P N C BANK CORP; P N C FINANCIAL CORP; PROVIDENT NATIONAL CORP,"Finance, Insurance, And Real Estate",0.01386553,0.890536488,1
20436,2018,JPMORGAN CHASE & CO; J P MORGAN CHASE & CO; CHASE MANHATTAN CORP NEW; CHEMICAL BANKING CORP; CHEMICAL NEW YORK CORP,"Finance, Insurance, And Real Estate",0.01238269,0.890536488,0
37138,2018,METLIFE INC,"Finance, Insurance, And Real Estate",0.007451225,0.890536488,0
51338,2018,LEIDOS HOLDINGS INC; S A I C INC,Services,0.066248575,0.890536488,0
10224,2018,GEN DIGITAL INC; NORTONLIFELOCK INC; SYMANTEC CORP,Services,0.001945037,0.890536488,0
56438,2016,KEURIG DR PEPPER INC,Manufacturing,,0.896529563,1
50700,2018,MASTERCARD INC,Services,0.235679807,0.890536488,1
45288,2018,SALESFORCE INC; SALESFORCE COM INC,Services,0.036112828,0.890536488,1
20990,2018,INTERNATIONAL BUSINESS MACHS COR,Services,0.070739654,0.890536488,0
14330,2018,IRON MOUNTAIN INC NEW; IRON MOUNTAIN INC; IRON MOUNTAIN INC DEL,"Finance, Insurance, And Real Estate",0.030656719,0.890536488,0
21914,2018,WEYERHAEUSER CO,Manufacturing,0.043364833,0.890536488,0
20841,2018,GRAINGER W W INC,Wholesale Trade,0.133151711,0.890536488,0
21398,2018,ALTRIA GROUP INC; PHILIP MORRIS COS INC; PHILIP MORRIS INC; PHILIP MORRIS & CO LTD,Manufacturing,0.12514828,0.890536488,1
21201,2018,ENTERGY CORP NEW; ENTERGY CORP; MIDDLE SOUTH UTILITIES INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.017867505,0.890536488,1
20384,2018,CAMPBELL SOUP CO,Manufacturing,0.017964072,0.890536488,0
20592,2018,DOMINION ENERGY INC; DOMINION RESOURCES INC VA NEW; DOMINION RESOURCES INC VA,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.031406422,0.890536488,0
21356,2018,P G & E CORP; PACIFIC GAS & ELEC CO,"Transportation, Communications, Electric, Gas, And Sanitary Services",-0.088797974,0.890536488,1
53896,2018,XYLEM INC,Manufacturing,0.076017724,0.890536488,1
21018,2018,JOHNSON & JOHNSON,Manufacturing,0.100010461,0.890536488,1
10996,2018,A E S CORP,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.036991482,0.890536488,1
33,2018,MOLSON COORS BEVERAGE CO; MOLSON COORS BREWING CO; COORS ADOLPH CO,Manufacturing,0.03708095,0.890536488,1
20468,2018,COCA COLA CO,Manufacturing,0.077316862,0.890536488,1
32158,2018,METTLER TOLEDO INTERNATIONAL INC,Manufacturing,0.195739194,0.890536488,0
20288,2018,VERIZON COMMUNICATIONS INC; BELL ATLANTIC CORP,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.058634062,0.890536488,1
21645,2018,A T & T INC; S B C COMMUNICATIONS INC; SOUTHWESTERN BELL CORP,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.036419085,0.890536488,1
21300,2018,X C E L ENERGY INC; NORTHERN STATES POWER CO MN,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.027420793,0.890536488,0
34798,2018,SEMPRA ENERGY,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.017315875,0.890536488,0
21876,2016,VULCAN MATERIALS CO; VULCAN DETINNING CO,Mining,0.049518059,,0
46024,2018,LAS VEGAS SANDS CORP,Services,0.10702089,0.890536488,1
21303,2018,NORTHROP GRUMMAN CORP; NORTHROP CORP; NORTHROP AIRCRAFT INC,Manufacturing,0.085756779,0.890536488,1
52978,2018,PHILIP MORRIS INTERNATIONAL INC,Manufacturing,0.19876385,0.890536488,1
16614,2017,JUNIPER NETWORKS INC,Manufacturing,0.031137505,,0
21299,2018,EVERSOURCE ENERGY; NORTHEAST UTILITIES,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.027012711,0.890536488,0
30070,2018,EASTMAN CHEMICAL CO,Manufacturing,0.0675211,0.890536488,0
52985,2018,AMERICAN WATER WORKS CO INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.028491031,0.890536488,0
37496,2018,N R G ENERGY INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.025216409,0.890536488,1
20643,2014,EMERSON ELECTRIC CO; EMERSON ELECTRIC MFG CO,Manufacturing,0.088803408,,0
42285,2018,PRINCIPAL FINANCIAL GROUP INC,"Finance, Insurance, And Real Estate",0.006363252,0.890536488,1
32009,2013,RALPH LAUREN CORP; POLO RALPH LAUREN CORP,Manufacturing,0.127422003,,0
20994,2018,INTERNATIONAL PAPER CO; INTERNATIONAL PAPER & PWR CO,Manufacturing,0.059923755,0.890536488,0
3194,2018,NIKE INC,Manufacturing,0.169878146,0.890536488,1
31386,2018,HARTFORD FINANCIAL SVCS GRP INC; I T T HARTFORD GROUP INC,"Finance, Insurance, And Real Estate",0.029001557,0.890536488,1
2093,2018,HUNTINGTON BANCSHARES INC,"Finance, Insurance, And Real Estate",0.012805545,0.890536488,1
21409,2018,PINNACLE WEST CAPITAL CORP; AZP GROUP INC; ARIZONA PUB SVC CO,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.028931225,0.890536488,1
21110,2018,LOCKHEED MARTIN CORP; LOCKHEED CORP; LOCKHEED AIRCRAFT CORP,Manufacturing,0.112443177,0.890536488,1
20561,2018,TARGET CORP; DAYTON HUDSON CORP,Retail Trade,0.071131024,0.890536488,0
21664,2018,STANLEY BLACK & DECKER INC; STANLEY WORKS,Manufacturing,0.031183017,0.890536488,1
9804,2013,WASTE MANAGEMENT INC DEL; U S A WASTE SERVICES INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",,0.79396728,0
34838,2013,REPUBLIC SERVICES INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.029519981,,0
56438,2017,KEURIG DR PEPPER INC,Manufacturing,,,0
55033,2018,KEYSIGHT TECHNOLOGIES INC,Manufacturing,0.028331044,0.890536488,0
31967,2018,AMPHENOL CORP NEW,Manufacturing,0.119961373,0.890536488,0
3334,2018,U D R INC; UNITED DOMINION REALTY TR INC; OLD DOMINION REAL ESTATE INVT TR,"Finance, Insurance, And Real Estate",0.026337288,0.890536488,0
21157,2018,HOST HOTELS & RESORTS INC; HOST MARRIOTT CORP NEW; HOST MARRIOTT CORP; MARRIOTT CORP,"Finance, Insurance, And Real Estate",0.089909016,0.890536488,1
31965,2018,ALEXANDRIA REAL EST EQUITIES INC,"Finance, Insurance, And Real Estate",0.026222824,0.890536488,0
30345,2018,AVALONBAY COMMUNITIES INC; AVALON BAY COMMUNITIES INC; BAY APARTMENT COMMUNITIES INC,"Finance, Insurance, And Real Estate",0.05302037,0.890536488,1
194,2018,APPLIED MATERIALS INC,Manufacturing,0.186406347,0.890536488,0
55296,2018,KRAFT HEINZ CO,Manufacturing,-0.09851055,,0
12027,2018,MICROCHIP TECHNOLOGY INC,Manufacturing,0.019395095,0.890536488,0
2367,2018,INTEL CORP,Manufacturing,0.16452412,0.890536488,1
21698,2018,SYSCO CORP,Wholesale Trade,0.079177311,0.890536488,1
21068,2018,KROGER CO; KROGER COMPANY; KROGER GROCERY & BAKING CO,Retail Trade,0.081588751,0.890536488,0
21880,2018,WALMART INC; WAL MART STORES INC,Retail Trade,0.03041565,0.890536488,0
53554,2018,GENERAL MOTORS CO,Manufacturing,0.035251321,0.890536488,1
20566,2018,DEERE & CO; DEERE & CO DEL; DEERE & CO IL,Manufacturing,0.033782165,0.890536488,1
9804,2014,WASTE MANAGEMENT INC DEL; U S A WASTE SERVICES INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",,0.791197544,0
34838,2014,REPUBLIC SERVICES INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.027251916,0.791197544,0
21609,2018,SHERWIN WILLIAMS CO,Manufacturing,0.057945533,0.890536488,0
20678,2018,EXXON MOBIL CORP; EXXON CORP; STANDARD OIL CO N J,Manufacturing,0.060197114,0.890536488,1
21161,2018,MASCO CORP,Manufacturing,0.136102355,0.890536488,0
20750,2018,FORD MOTOR CO DEL; FORD MOTOR CO,Manufacturing,0.014333047,0.890536488,0
29870,2018,ALLSTATE CORP,"Finance, Insurance, And Real Estate",0.02006254,0.890536488,0
42524,2018,PRUDENTIAL FINANCIAL INC,"Finance, Insurance, And Real Estate",0.004998295,0.890536488,1
21305,2018,WELLS FARGO & CO NEW; NORWEST CORP; NORTHWEST BANCORPORATION,"Finance, Insurance, And Real Estate",0.011811383,0.890536488,1
3151,2018,BANK OF AMERICA CORP; BANKAMERICA CORP NEW; NATIONSBANK CORP; N C N B CORP,"Finance, Insurance, And Real Estate",0.01195452,0.890536488,1
34838,2018,REPUBLIC SERVICES INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.047966878,0.890536488,1
